#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github-test/PIM/rodinia/gaussian/gaussian.exe
#ApplicationArgs=/home/lifxu/Desktop/Benchmarks/rodinia_2.3/data/gaussian/matrix208.txt
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
Fan2_pim__k2_Tahiti1, 676, 8766, 0, {  14592       1       1}, {  256     1     1},         0.03037, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        92.58,         4.94,         1.83,        37.25,        96.14,        18.97,         3.76,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 677, 8767, 0, {  14592       1       1}, {  256     1     1},         0.02756, 0, 7, 20, 0, NA,       228.00,        41.28,        11.86,         0.86,         8.57,         0.29,         0.00,        95.16,         4.70,         1.76,        18.88,        95.55,         4.95,         0.89,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 678, 8768, 0, {  14592       1       1}, {  256     1     1},         0.01718, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.85,         2.60,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 679, 8769, 0, {    256       1       1}, {  256     1     1},         0.01985, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        79.44,         0.03,         0.03,         6.50,         0.00,         2.13,         0.56,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 680, 8770, 0, {    256       1       1}, {  256     1     1},         0.01941, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        63.35,         0.02,         0.02,         2.12,         0.00,         1.18,         0.17,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 681, 8771, 0, {    256       1       1}, {  256     1     1},         0.01230, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 682, 8772, 0, {  14592       1       1}, {  256     1     1},         0.03096, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        92.45,         4.86,         1.81,        36.88,        96.14,        19.92,         3.14,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 683, 8773, 0, {  14592       1       1}, {  256     1     1},         0.02741, 0, 7, 20, 0, NA,       228.00,        41.14,        11.83,         0.83,         8.55,         0.28,         0.00,        95.16,         4.98,         1.87,        18.69,        95.40,         6.02,         1.22,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 684, 8774, 0, {  14592       1       1}, {  256     1     1},         0.01748, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.91,         2.62,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 685, 8775, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        78.93,         0.03,         0.03,         6.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 686, 8776, 0, {    256       1       1}, {  256     1     1},         0.01896, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        62.61,         0.02,         0.02,         2.06,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 687, 8777, 0, {    256       1       1}, {  256     1     1},         0.01244, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 688, 8778, 0, {  14592       1       1}, {  256     1     1},         0.03052, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        92.33,         5.00,         1.86,        36.50,        96.14,        20.32,         3.90,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 689, 8779, 0, {  14592       1       1}, {  256     1     1},         0.02756, 0, 7, 20, 0, NA,       228.00,        41.01,        11.80,         0.80,         8.54,         0.27,         0.00,        95.17,         5.02,         1.89,        18.50,        95.16,         5.17,         0.95,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 690, 8780, 0, {  14592       1       1}, {  256     1     1},         0.01763, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.93,         2.63,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 691, 8781, 0, {    256       1       1}, {  256     1     1},         0.01911, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        78.42,         0.03,         0.03,         6.38,         0.00,         2.19,         0.56,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 692, 8782, 0, {    256       1       1}, {  256     1     1},         0.01867, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        61.86,         0.02,         0.02,         2.00,         0.00,         0.00,         0.15,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 693, 8783, 0, {    256       1       1}, {  256     1     1},         0.01274, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 694, 8784, 0, {  14592       1       1}, {  256     1     1},         0.03022, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        92.21,         4.90,         1.82,        36.12,        96.16,        14.45,         3.17,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 695, 8785, 0, {  14592       1       1}, {  256     1     1},         0.02726, 0, 7, 20, 0, NA,       228.00,        40.82,        11.76,         0.76,         8.51,         0.25,         0.00,        95.30,         4.95,         1.86,        18.31,        94.92,         6.03,         1.27,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 696, 8786, 0, {  14592       1       1}, {  256     1     1},         0.01718, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.87,         2.60,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 697, 8787, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        77.91,         0.03,         0.03,         6.31,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 698, 8788, 0, {    256       1       1}, {  256     1     1},         0.01896, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        61.12,         0.02,         0.02,         1.94,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 699, 8789, 0, {    256       1       1}, {  256     1     1},         0.01230, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 700, 8790, 0, {  14592       1       1}, {  256     1     1},         0.03037, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        92.09,         4.87,         1.81,        35.75,        96.19,        21.23,         3.49,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 701, 8791, 0, {  14592       1       1}, {  256     1     1},         0.02726, 0, 7, 20, 0, NA,       228.00,        40.62,        11.72,         0.72,         8.48,         0.24,         0.00,        95.43,         4.95,         1.86,        18.12,        94.66,         5.02,         0.85,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 702, 8792, 0, {  14592       1       1}, {  256     1     1},         0.01748, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.79,         2.57,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 703, 8793, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        77.39,         0.03,         0.03,         6.25,         0.00,         2.11,         0.53,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 704, 8794, 0, {    256       1       1}, {  256     1     1},         0.01911, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        60.37,         0.02,         0.02,         1.88,         0.00,         1.17,         0.15,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 705, 8795, 0, {    256       1       1}, {  256     1     1},         0.01274, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 706, 8796, 0, {  14592       1       1}, {  256     1     1},         0.03022, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.96,         5.03,         1.87,        35.38,        96.15,        19.08,         2.92,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 707, 8797, 0, {  14592       1       1}, {  256     1     1},         0.02726, 0, 7, 20, 0, NA,       228.00,        40.49,        11.70,         0.70,         8.46,         0.23,         0.00,        95.45,         5.03,         1.89,        17.94,        94.49,         6.23,         1.21,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 708, 8798, 0, {  14592       1       1}, {  256     1     1},         0.01718, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.40,         2.43,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 709, 8799, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        76.88,         0.03,         0.03,         6.19,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 710, 8800, 0, {    256       1       1}, {  256     1     1},         0.01822, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        59.62,         0.02,         0.02,         1.81,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 711, 8801, 0, {    256       1       1}, {  256     1     1},         0.01215, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 712, 8802, 0, {  14592       1       1}, {  256     1     1},         0.03022, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.84,         5.02,         1.87,        35.00,        96.13,        15.78,         2.76,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 713, 8803, 0, {  14592       1       1}, {  256     1     1},         0.02755, 0, 7, 20, 0, NA,       228.00,        40.36,        11.67,         0.67,         8.45,         0.22,         0.00,        95.47,         5.10,         1.92,        17.75,        94.31,         4.98,         0.88,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 714, 8804, 0, {  14592       1       1}, {  256     1     1},         0.01718, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.93,         2.63,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 715, 8805, 0, {    256       1       1}, {  256     1     1},         0.01970, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        76.37,         0.03,         0.03,         6.12,         0.00,         0.00,         0.53,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 716, 8806, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        58.88,         0.02,         0.02,         1.75,         0.00,         1.15,         0.13,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 717, 8807, 0, {    256       1       1}, {  256     1     1},         0.01244, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 718, 8808, 0, {  14592       1       1}, {  256     1     1},         0.03037, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.72,         5.15,         1.91,        34.62,        96.12,        13.93,         1.98,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 719, 8809, 0, {  14592       1       1}, {  256     1     1},         0.02711, 0, 7, 20, 0, NA,       228.00,        40.16,        11.63,         0.63,         8.42,         0.21,         0.00,        95.62,         4.95,         1.86,        17.56,        93.95,         6.40,         1.19,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 720, 8810, 0, {  14592       1       1}, {  256     1     1},         0.01719, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.91,         2.62,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 721, 8811, 0, {    256       1       1}, {  256     1     1},         0.01941, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        75.85,         0.03,         0.03,         6.06,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 722, 8812, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        58.13,         0.02,         0.02,         1.69,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 723, 8813, 0, {    256       1       1}, {  256     1     1},         0.01244, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 724, 8814, 0, {  14592       1       1}, {  256     1     1},         0.02978, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.59,         4.93,         1.83,        34.25,        96.13,        19.35,         3.73,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 725, 8815, 0, {  14592       1       1}, {  256     1     1},         0.02711, 0, 7, 20, 0, NA,       228.00,        39.96,        11.59,         0.59,         8.39,         0.20,         0.00,        95.78,         4.97,         1.87,        17.38,        93.58,         4.66,         0.79,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 726, 8816, 0, {  14592       1       1}, {  256     1     1},         0.01718, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.87,         2.60,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 727, 8817, 0, {    256       1       1}, {  256     1     1},         0.01970, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        75.34,         0.03,         0.03,         6.00,         0.00,         2.11,         0.51,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 728, 8818, 0, {    256       1       1}, {  256     1     1},         0.01926, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        57.39,         0.02,         0.02,         1.62,         0.00,         1.07,         0.12,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 729, 8819, 0, {    256       1       1}, {  256     1     1},         0.01259, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 730, 8820, 0, {  14592       1       1}, {  256     1     1},         0.03096, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.47,         4.87,         1.81,        33.88,        96.18,        14.17,         1.91,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 731, 8821, 0, {  14592       1       1}, {  256     1     1},         0.02726, 0, 7, 20, 0, NA,       228.00,        39.57,        11.51,         0.51,         8.34,         0.17,         0.00,        96.31,         4.70,         1.77,        17.19,        93.14,         5.56,         1.11,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 732, 8822, 0, {  14592       1       1}, {  256     1     1},         0.01718, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.93,         2.63,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 733, 8823, 0, {    256       1       1}, {  256     1     1},         0.02030, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        74.83,         0.03,         0.03,         5.94,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 734, 8824, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        56.64,         0.02,         0.02,         1.56,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 735, 8825, 0, {    256       1       1}, {  256     1     1},         0.01230, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 736, 8826, 0, {  14592       1       1}, {  256     1     1},         0.03007, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.35,         5.02,         1.86,        35.56,        95.91,        16.04,         2.60,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 737, 8827, 0, {  14592       1       1}, {  256     1     1},         0.02726, 0, 7, 20, 0, NA,       228.00,        39.43,        11.49,         0.49,         8.32,         0.16,         0.00,        96.35,         4.92,         1.85,        12.62,        94.63,         4.27,         0.76,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 738, 8828, 0, {  14592       1       1}, {  256     1     1},         0.01748, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.09,         2.31,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 739, 8829, 0, {    256       1       1}, {  256     1     1},         0.01970, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        74.32,         0.03,         0.03,         5.88,         0.00,         2.10,         0.51,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 740, 8830, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        55.89,         0.02,         0.02,         1.50,         0.00,         1.07,         0.11,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 741, 8831, 0, {    256       1       1}, {  256     1     1},         0.01244, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 742, 8832, 0, {  14592       1       1}, {  256     1     1},         0.03067, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.22,         5.00,         1.86,        38.44,        95.49,         9.35,         1.68,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 743, 8833, 0, {  14592       1       1}, {  256     1     1},         0.02696, 0, 7, 20, 0, NA,       228.00,        39.24,        11.45,         0.45,         8.30,         0.15,         0.00,        96.52,         4.92,         1.86,        11.50,        94.80,         5.61,         1.13,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 744, 8834, 0, {  14592       1       1}, {  256     1     1},         0.01704, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.92,         2.63,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 745, 8835, 0, {    256       1       1}, {  256     1     1},         0.02015, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        73.80,         0.03,         0.03,         5.81,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 746, 8836, 0, {    256       1       1}, {  256     1     1},         0.01881, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        55.15,         0.02,         0.02,         1.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 747, 8837, 0, {    256       1       1}, {  256     1     1},         0.01230, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.02,         0.03,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 748, 8838, 0, {  14592       1       1}, {  256     1     1},         0.02993, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        91.10,         5.11,         1.90,        38.00,        95.49,        11.27,         2.13,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 749, 8839, 0, {  14592       1       1}, {  256     1     1},         0.02681, 0, 7, 20, 0, NA,       228.00,        39.11,        11.42,         0.42,         8.28,         0.14,         0.00,        96.57,         4.50,         1.70,        11.38,        94.46,         4.02,         0.69,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 750, 8840, 0, {  14592       1       1}, {  256     1     1},         0.01689, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.87,         2.60,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 751, 8841, 0, {    256       1       1}, {  256     1     1},         0.02000, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        73.29,         0.03,         0.03,         5.75,         0.00,         2.12,         0.50,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 752, 8842, 0, {    256       1       1}, {  256     1     1},         0.01852, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        54.40,         0.02,         0.02,         1.38,         0.00,         1.08,         0.10,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 753, 8843, 0, {    256       1       1}, {  256     1     1},         0.01244, 0, 4, 14, 0, NA,         4.00,         6.00,         5.00,         0.00,         7.00,         0.00,         0.00,        83.33,         0.01,         0.02,         0.44,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 754, 8844, 0, {  14592       1       1}, {  256     1     1},         0.03007, 0, 7, 20, 0, NA,       228.00,        47.43,        13.10,         2.11,         9.39,         0.70,         0.00,        90.98,         5.03,         1.87,        37.56,        95.49,         9.38,         1.60,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 755, 8845, 0, {  14592       1       1}, {  256     1     1},         0.02667, 0, 7, 20, 0, NA,       228.00,        38.97,        11.39,         0.39,         8.26,         0.13,         0.00,        96.62,         4.89,         1.85,        11.25,        94.01,         6.01,         1.15,         0.00,         0.00,         0.00,         0.00
Fan2_pim__k2_Tahiti1, 756, 8846, 0, {  14592       1       1}, {  256     1     1},         0.01704, 0, 7, 20, 0, NA,       228.00,        37.00,        11.00,         0.00,         8.00,         0.00,         0.00,        98.28,         6.90,         2.62,         0.62,        87.50,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 757, 8847, 0, {    256       1       1}, {  256     1     1},         0.01970, 0, 4, 14, 0, NA,         4.00,        13.00,         7.50,         1.00,         8.00,         0.50,         0.00,        72.78,         0.03,         0.03,         5.69,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
Fan1_pim__k1_Tahiti1, 758, 8848, 0, {    256       1       1}, {  256     1     1},         0.01867, 0, 4, 14, 0, NA,         4.00,         9.50,         6.25,         0.50,         7.50,         0.25,         0.00,        53.66,         0.02,         0.02,         1.31,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00,         0.00
