#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github/PIM/rodinia/streamcluster/streamcluster.exe
#ApplicationArgs=10 20 256 65536 65536 1000 none output.txt 1 -t gpu -d 0
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
pgain_kernel_pim__k1_Tahiti1, 2498, 13775, 0, {  22016       1       1}, {  256     1     1},         0.47556, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         5.82,         1.66,     22842.31,        10.29,        17.79,         0.04,         0.00,         0.00,        62.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 2499, 13776, 0, {  22016       1       1}, {  256     1     1},         0.43215, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.35,         1.81,     22702.75,        10.27,        16.56,         0.11,         0.00,         0.00,       122.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 2500, 13777, 0, {  22016       1       1}, {  256     1     1},         0.45482, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         6.02,         1.72,     22812.19,         4.90,        16.94,         0.01,         0.00,         0.00,         4.75,         0.00
pgain_kernel_pim__k1_Tahiti1, 2501, 13778, 0, {  22016       1       1}, {  256     1     1},         0.47496, 1024, 7, 22, 0, NA,       344.00,      2328.50,       334.25,       325.00,        17.00,         1.00,       320.00,        78.35,         5.70,         1.63,     22829.31,        10.00,        17.66,         0.01,         0.00,         0.00,         5.94,         0.00
pgain_kernel_pim__k1_Tahiti1, 2502, 13779, 0, {  22016       1       1}, {  256     1     1},         0.42948, 1024, 7, 22, 0, NA,       344.00,      2317.98,       332.70,       323.48,        16.98,         0.99,       318.51,        78.09,         6.34,         1.82,     22707.81,         9.85,        16.09,         0.02,         0.00,         0.00,        63.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 2503, 13780, 0, {  22016       1       1}, {  256     1     1},         0.46489, 1024, 7, 22, 0, NA,       344.00,      2333.38,       334.25,       325.00,        17.98,         2.95,       320.00,        78.18,         6.03,         1.72,     22816.06,         4.65,        17.10,         0.04,         0.00,         0.00,        42.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 2504, 13781, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2333.38,       334.25,       325.00,        17.98,         2.95,       320.00,        78.18,         5.90,         1.69,     22836.94,        10.26,        14.42,         0.11,         0.00,         0.00,        41.84,         0.00
pgain_kernel_pim__k1_Tahiti1, 2505, 13782, 0, {  22016       1       1}, {  256     1     1},         0.44400, 1024, 7, 22, 0, NA,       344.00,      2322.82,       332.70,       323.48,        17.94,         2.93,       318.51,        77.93,         6.02,         1.72,     22830.44,        11.25,        16.47,         0.04,         0.00,         0.00,        44.06,         0.00
pgain_kernel_pim__k1_Tahiti1, 2506, 13783, 0, {  22016       1       1}, {  256     1     1},         0.43126, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.18,         6.39,         1.83,     22807.19,         3.65,        16.56,         0.03,         0.00,         0.00,       206.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 2507, 13784, 0, {  22016       1       1}, {  256     1     1},         0.47437, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.18,         5.59,         1.60,     22838.44,        10.28,        16.45,         0.04,         0.00,         0.00,        54.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 2508, 13785, 0, {  22016       1       1}, {  256     1     1},         0.46696, 1024, 7, 22, 0, NA,       344.00,      2322.93,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.95,         1.70,     22659.50,        10.29,        13.82,         0.04,         0.00,         0.00,        55.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 2509, 13786, 0, {  22016       1       1}, {  256     1     1},         0.45452, 1024, 7, 22, 0, NA,       344.00,      2333.47,       334.25,       325.00,        17.99,         2.99,       320.00,        78.18,         6.02,         1.72,     22821.75,         4.67,        17.30,         0.03,         0.00,         0.00,        50.84,         0.00
pgain_kernel_pim__k1_Tahiti1, 2510, 13787, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2333.46,       334.25,       325.00,        17.99,         2.98,       320.00,        78.18,         5.98,         1.71,     22839.94,        10.14,        14.82,         0.04,         0.00,         0.00,        50.75,         0.00
pgain_kernel_pim__k1_Tahiti1, 2511, 13788, 0, {  22016       1       1}, {  256     1     1},         0.44711, 1024, 7, 22, 0, NA,       344.00,      2322.89,       332.70,       323.48,        17.96,         2.96,       318.51,        77.92,         6.14,         1.75,     22831.38,        11.25,        16.53,         0.04,         0.00,         0.00,       304.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 2512, 13789, 0, {  22016       1       1}, {  256     1     1},         0.42548, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.45,         1.84,     22807.00,         3.88,        16.65,         0.03,         0.00,         0.00,       207.66,         0.00
pgain_kernel_pim__k1_Tahiti1, 2513, 13790, 0, {  22016       1       1}, {  256     1     1},         0.47615, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.67,         1.62,     22850.50,        10.34,        17.59,         0.04,         0.00,         0.00,        82.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 2514, 13791, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.86,         1.68,     22666.44,        10.31,        13.34,         0.03,         0.00,         0.00,        84.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 2515, 13792, 0, {  22016       1       1}, {  256     1     1},         0.45541, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.04,         1.73,     22827.75,         5.10,        18.18,         0.04,         0.00,         0.00,        76.97,         0.00
pgain_kernel_pim__k1_Tahiti1, 2516, 13793, 0, {  22016       1       1}, {  256     1     1},         0.43644, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.79,         1.65,     22850.94,        10.49,        17.25,         0.10,         0.00,         0.00,        84.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 2517, 13794, 0, {  22016       1       1}, {  256     1     1},         0.43096, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.24,         1.78,     22715.06,        10.26,        15.57,         0.07,         0.00,         0.00,       105.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 2518, 13795, 0, {  22016       1       1}, {  256     1     1},         0.44859, 1024, 7, 22, 0, NA,       344.00,      2332.79,       334.25,       325.00,        17.86,         2.72,       320.00,        78.20,         6.10,         1.74,     22814.25,         4.44,        16.35,         0.04,         0.00,         0.00,        26.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 2519, 13796, 0, {  22016       1       1}, {  256     1     1},         0.43333, 1024, 7, 22, 0, NA,       344.00,      2332.66,       334.25,       325.00,        17.83,         2.66,       320.00,        78.21,         6.39,         1.83,     23087.38,        10.35,        16.51,         0.03,         0.00,         0.00,        26.38,         0.00
pgain_kernel_pim__k1_Tahiti1, 2520, 13797, 0, {  22016       1       1}, {  256     1     1},         0.46459, 1024, 7, 22, 0, NA,       344.00,      2322.19,       332.70,       323.48,        17.82,         2.68,       318.51,        77.95,         5.96,         1.70,     22649.19,        10.05,        14.04,         0.04,         0.00,         0.00,        25.06,         0.00
pgain_kernel_pim__k1_Tahiti1, 2521, 13798, 0, {  22016       1       1}, {  256     1     1},         0.45482, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.11,         1.75,     22826.12,         5.10,        17.84,         0.04,         0.00,         0.00,        62.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 2522, 13799, 0, {  22016       1       1}, {  256     1     1},         0.46444, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.45,         1.84,     22849.12,        10.36,        16.21,         0.04,         0.00,         0.00,        71.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 2523, 13800, 0, {  22016       1       1}, {  256     1     1},         0.43778, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.20,         1.77,     22901.19,        11.02,        17.03,         0.03,         0.00,         0.00,        69.38,         0.00
pgain_kernel_pim__k1_Tahiti1, 2524, 13801, 0, {  22016       1       1}, {  256     1     1},         0.46593, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.82,         1.66,     22837.62,         5.26,        16.63,         0.05,         0.00,         0.00,        82.84,         0.00
pgain_kernel_pim__k1_Tahiti1, 2525, 13802, 0, {  22016       1       1}, {  256     1     1},         0.43422, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.23,         1.78,     23143.38,        11.91,        16.33,         0.05,         0.00,         0.00,        86.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 2526, 13803, 0, {  22016       1       1}, {  256     1     1},         0.46696, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.74,         1.64,     22670.19,        10.50,        12.54,         0.04,         0.00,         0.00,        84.66,         0.00
pgain_kernel_pim__k1_Tahiti1, 2527, 13804, 0, {  22016       1       1}, {  256     1     1},         0.46133, 1024, 7, 22, 0, NA,       344.00,      2333.06,       334.25,       325.00,        17.91,         2.83,       320.00,        78.19,         5.92,         1.69,     22816.00,         4.30,        17.05,         0.03,         0.00,         0.00,        32.97,         0.00
pgain_kernel_pim__k1_Tahiti1, 2528, 13805, 0, {  22016       1       1}, {  256     1     1},         0.48504, 1024, 7, 22, 0, NA,       344.00,      2333.19,       334.25,       325.00,        17.94,         2.88,       320.00,        78.19,         5.62,         1.61,     22834.31,        10.25,        16.70,         0.07,         0.00,         0.00,        34.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 2529, 13806, 0, {  22016       1       1}, {  256     1     1},         0.43259, 1024, 7, 22, 0, NA,       344.00,      2322.64,       332.70,       323.48,        17.91,         2.86,       318.51,        77.93,         6.26,         1.79,     22702.94,         9.99,        15.53,         0.28,         0.00,         0.00,       280.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 2530, 13807, 0, {  22016       1       1}, {  256     1     1},         0.46533, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.87,         1.68,     22827.25,         4.76,        16.96,         0.04,         0.00,         0.00,        58.12,         0.00
pgain_kernel_pim__k1_Tahiti1, 2531, 13808, 0, {  22016       1       1}, {  256     1     1},         0.47481, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         5.68,         1.62,     22844.62,        10.41,        16.98,         0.05,         0.00,         0.00,        64.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 2532, 13809, 0, {  22016       1       1}, {  256     1     1},         0.43348, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.29,         1.80,     22705.75,        10.24,        14.99,         0.12,         0.00,         0.00,       110.22,         0.00
pgain_kernel_pim__k1_Tahiti1, 2533, 13810, 0, {  22016       1       1}, {  256     1     1},         0.42741, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.39,         1.83,     22806.88,         3.78,        16.40,         0.03,         0.00,         0.00,       205.91,         0.00
pgain_kernel_pim__k1_Tahiti1, 2534, 13811, 0, {  22016       1       1}, {  256     1     1},         0.47585, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.87,         1.68,     22849.19,        10.37,        16.96,         0.05,         0.00,         0.00,        66.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 2535, 13812, 0, {  22016       1       1}, {  256     1     1},         0.46593, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.94,         1.70,     22664.00,        10.46,        13.85,         0.04,         0.00,         0.00,        70.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 2536, 13813, 0, {  22016       1       1}, {  256     1     1},         0.45452, 1024, 7, 22, 0, NA,       344.00,      2333.47,       334.25,       325.00,        17.99,         2.99,       320.00,        78.18,         5.98,         1.71,     22825.00,         4.50,        17.05,         0.04,         0.00,         0.00,        42.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 2537, 13814, 0, {  22016       1       1}, {  256     1     1},         0.47496, 1024, 7, 22, 0, NA,       344.00,      2333.47,       334.25,       325.00,        17.99,         2.99,       320.00,        78.18,         5.85,         1.67,     22841.19,        10.31,        18.81,         0.09,         0.00,         0.00,        50.38,         0.00
pgain_kernel_pim__k1_Tahiti1, 2538, 13815, 0, {  22016       1       1}, {  256     1     1},         0.43644, 1024, 7, 22, 0, NA,       344.00,      2322.90,       332.70,       323.48,        17.96,         2.97,       318.51,        77.92,         6.25,         1.79,     22699.94,         9.95,        14.66,         0.09,         0.00,         0.00,        92.16,         0.00
pgain_kernel_pim__k1_Tahiti1, 2539, 13817, 0, {  22016       1       1}, {  256     1     1},         0.45689, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         5.92,         1.69,     22817.94,         5.08,        15.81,         0.04,         0.00,         0.00,        52.66,         0.00
pgain_kernel_pim__k1_Tahiti1, 2540, 13818, 0, {  22016       1       1}, {  256     1     1},         0.42756, 1024, 7, 22, 0, NA,       344.00,      2333.47,       334.25,       325.00,        17.99,         2.99,       320.00,        78.18,         6.30,         1.80,     23059.62,        12.02,        16.76,         0.05,         0.00,         0.00,        53.88,         0.00
pgain_kernel_pim__k1_Tahiti1, 2541, 13819, 0, {  22016       1       1}, {  256     1     1},         0.45852, 1024, 7, 22, 0, NA,       344.00,      2322.92,       332.70,       323.48,        17.97,         2.97,       318.51,        77.92,         5.90,         1.69,     22656.19,        10.40,        13.56,         0.05,         0.00,         0.00,        48.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 2542, 13820, 0, {  22016       1       1}, {  256     1     1},         0.46444, 1024, 7, 22, 0, NA,       344.00,      2332.41,       334.25,       325.00,        17.78,         2.56,       320.00,        78.21,         6.02,         1.72,     22817.12,         4.34,        16.85,         0.03,         0.00,         0.00,        23.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 2543, 13821, 0, {  22016       1       1}, {  256     1     1},         0.47704, 1024, 7, 22, 0, NA,       344.00,      2332.67,       334.25,       325.00,        17.83,         2.67,       320.00,        78.21,         5.62,         1.61,     22832.19,        10.07,        16.76,         0.04,         0.00,         0.00,        25.09,         0.00
pgain_kernel_pim__k1_Tahiti1, 2544, 13822, 0, {  22016       1       1}, {  256     1     1},         0.43970, 1024, 7, 22, 0, NA,       344.00,      2322.10,       332.70,       323.48,        17.80,         2.65,       318.51,        77.95,         6.28,         1.79,     22703.62,         9.87,        15.55,         0.10,         0.00,         0.00,       114.06,         0.00
pgain_kernel_pim__k1_Tahiti1, 2545, 13823, 0, {  22016       1       1}, {  256     1     1},         0.45467, 1024, 7, 22, 0, NA,       344.00,      2332.93,       334.25,       325.00,        17.89,         2.77,       320.00,        78.20,         5.92,         1.69,     22814.19,         4.64,        17.19,         0.04,         0.00,         0.00,        24.94,         0.00
pgain_kernel_pim__k1_Tahiti1, 2546, 13824, 0, {  22016       1       1}, {  256     1     1},         0.45822, 1024, 7, 22, 0, NA,       344.00,      2333.05,       334.25,       325.00,        17.91,         2.82,       320.00,        78.19,         5.93,         1.70,     22832.69,         9.90,        14.05,         0.04,         0.00,         0.00,        29.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 2547, 13825, 0, {  22016       1       1}, {  256     1     1},         0.44370, 1024, 7, 22, 0, NA,       344.00,      2322.26,       332.70,       323.48,        17.83,         2.71,       318.51,        77.95,         6.24,         1.78,     22803.56,        10.82,        16.86,         0.03,         0.00,         0.00,       281.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 2548, 13826, 0, {  22016       1       1}, {  256     1     1},         0.45911, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.85,         1.67,     22828.00,         4.80,        16.11,         0.04,         0.00,         0.00,        72.75,         0.00
pgain_kernel_pim__k1_Tahiti1, 2549, 13827, 0, {  22016       1       1}, {  256     1     1},         0.43393, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.23,         1.78,     23129.12,        11.78,        16.04,         0.06,         0.00,         0.00,        76.50,         0.00
pgain_kernel_pim__k1_Tahiti1, 2550, 13828, 0, {  22016       1       1}, {  256     1     1},         0.47511, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.87,         1.68,     22660.56,        10.30,        13.38,         0.04,         0.00,         0.00,        64.69,         0.00
pgain_kernel_pim__k1_Tahiti1, 2551, 13829, 0, {  22016       1       1}, {  256     1     1},         0.42933, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.38,         1.82,     22807.00,         3.94,        16.20,         0.03,         0.00,         0.00,       207.34,         0.00
pgain_kernel_pim__k1_Tahiti1, 2552, 13830, 0, {  22016       1       1}, {  256     1     1},         0.47926, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.57,         1.59,     22855.25,        10.48,        17.26,         0.03,         0.01,         0.00,        97.19,         0.00
pgain_kernel_pim__k1_Tahiti1, 2553, 13831, 0, {  22016       1       1}, {  256     1     1},         0.46519, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.82,         1.66,     22668.25,        10.42,        14.12,         0.03,         0.02,         0.00,        94.44,         0.00
pgain_kernel_pim__k1_Tahiti1, 2554, 13832, 0, {  22016       1       1}, {  256     1     1},         0.42948, 1024, 7, 22, 0, NA,       344.00,      2333.43,       334.25,       325.00,        17.99,         2.97,       320.00,        78.18,         6.39,         1.83,     22807.31,         3.53,        16.28,         0.03,         0.00,         0.00,       204.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 2555, 13833, 0, {  22016       1       1}, {  256     1     1},         0.48563, 1024, 7, 22, 0, NA,       344.00,      2333.37,       334.25,       325.00,        17.97,         2.95,       320.00,        78.18,         5.85,         1.67,     22838.06,        10.12,        17.51,         0.03,         0.00,         0.00,        39.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 2556, 13834, 0, {  22016       1       1}, {  256     1     1},         0.46489, 1024, 7, 22, 0, NA,       344.00,      2322.85,       332.70,       323.48,        17.95,         2.94,       318.51,        77.93,         5.94,         1.70,     22651.88,        10.14,        14.52,         0.03,         0.00,         0.00,        38.44,         0.00
pgain_kernel_pim__k1_Tahiti1, 2557, 13835, 0, {  22016       1       1}, {  256     1     1},         0.45126, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.18,         6.03,         1.72,     22822.19,         4.57,        17.55,         0.03,         0.00,         0.00,        48.94,         0.00
pgain_kernel_pim__k1_Tahiti1, 2558, 13836, 0, {  22016       1       1}, {  256     1     1},         0.45822, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         5.85,         1.67,     22843.25,        10.33,        14.53,         0.04,         0.00,         0.00,        55.75,         0.00
pgain_kernel_pim__k1_Tahiti1, 2559, 13837, 0, {  22016       1       1}, {  256     1     1},         0.44770, 1024, 7, 22, 0, NA,       344.00,      2322.93,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.39,         1.83,     22815.25,        10.23,        16.94,         0.03,         0.00,         0.00,        52.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 2560, 13838, 0, {  22016       1       1}, {  256     1     1},         0.42430, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         6.32,         1.80,     22807.19,         3.94,        16.58,         0.03,         0.00,         0.00,       207.72,         0.00
pgain_kernel_pim__k1_Tahiti1, 2561, 13839, 0, {  22016       1       1}, {  256     1     1},         0.47556, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.76,         1.65,     22857.75,        10.44,        16.94,         0.04,         0.02,         0.00,        99.53,         0.00
pgain_kernel_pim__k1_Tahiti1, 2562, 13840, 0, {  22016       1       1}, {  256     1     1},         0.46519, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         5.86,         1.68,     22670.06,        10.46,        13.31,         0.03,         0.02,         0.00,        94.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 2563, 13841, 0, {  22016       1       1}, {  256     1     1},         0.46504, 1024, 7, 22, 0, NA,       344.00,      2333.46,       334.25,       325.00,        17.99,         2.98,       320.00,        78.18,         5.98,         1.71,     22818.38,         5.09,        17.77,         0.04,         0.00,         0.00,        42.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 2564, 13842, 0, {  22016       1       1}, {  256     1     1},         0.46459, 1024, 7, 22, 0, NA,       344.00,      2333.46,       334.25,       325.00,        17.99,         2.98,       320.00,        78.18,         6.00,         1.72,     22837.31,        10.12,        14.34,         0.04,         0.00,         0.00,        46.78,         0.00
pgain_kernel_pim__k1_Tahiti1, 2565, 13843, 0, {  22016       1       1}, {  256     1     1},         0.44385, 1024, 7, 22, 0, NA,       344.00,      2322.90,       332.70,       323.48,        17.96,         2.97,       318.51,        77.92,         6.03,         1.72,     22783.69,        10.93,        16.02,         0.04,         0.00,         0.00,       302.31,         0.00
pgain_kernel_pim__k1_Tahiti1, 2566, 13844, 0, {  22016       1       1}, {  256     1     1},         0.46578, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.83,         1.67,     22839.56,         5.04,        16.65,         0.04,         0.01,         0.00,        93.38,         0.00
pgain_kernel_pim__k1_Tahiti1, 2567, 13845, 0, {  22016       1       1}, {  256     1     1},         0.47570, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.67,         1.62,     22859.81,        10.56,        17.36,         0.05,         0.00,         0.00,       105.00,         0.00
pgain_kernel_pim__k1_Tahiti1, 2568, 13846, 0, {  22016       1       1}, {  256     1     1},         0.44074, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.29,         1.80,     22712.50,        10.44,        15.43,         0.24,         0.00,         0.00,       115.81,         0.00
pgain_kernel_pim__k1_Tahiti1, 2569, 13847, 0, {  22016       1       1}, {  256     1     1},         0.46444, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.97,         1.71,     22835.44,         4.79,        16.62,         0.04,         0.00,         0.00,        91.59,         0.00
pgain_kernel_pim__k1_Tahiti1, 2570, 13848, 0, {  22016       1       1}, {  256     1     1},         0.46607, 1024, 7, 22, 0, NA,       344.00,      2333.50,       334.25,       325.00,        18.00,         3.00,       320.00,        78.17,         5.73,         1.64,     22856.88,        10.40,        14.19,         0.04,         0.02,         0.00,        96.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 2571, 13849, 0, {  22016       1       1}, {  256     1     1},         0.43778, 1024, 7, 22, 0, NA,       344.00,      2322.95,       332.70,       323.48,        17.97,         2.98,       318.51,        77.92,         6.23,         1.78,     22832.00,        11.38,        16.52,         0.05,         0.00,         0.00,        97.69,         0.00
pgain_kernel_pim__k1_Tahiti1, 2572, 13850, 0, {  22016       1       1}, {  256     1     1},         0.45482, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         6.12,         1.75,     22823.50,         5.13,        17.98,         0.06,         0.00,         0.00,        42.62,         0.00
pgain_kernel_pim__k1_Tahiti1, 2573, 13851, 0, {  22016       1       1}, {  256     1     1},         0.46459, 1024, 7, 22, 0, NA,       344.00,      2333.49,       334.25,       325.00,        18.00,         2.99,       320.00,        78.18,         5.98,         1.71,     22840.44,        10.23,        14.23,         0.04,         0.00,         0.00,        52.22,         0.00
pgain_kernel_pim__k1_Tahiti1, 2574, 13852, 0, {  22016       1       1}, {  256     1     1},         0.44415, 1024, 7, 22, 0, NA,       344.00,      2322.90,       332.70,       323.48,        17.96,         2.97,       318.51,        77.92,         6.24,         1.78,     22852.12,        11.13,        16.79,         0.05,         0.00,         0.00,        49.41,         0.00
pgain_kernel_pim__k1_Tahiti1, 2575, 13853, 0, {  22016       1       1}, {  256     1     1},         0.46430, 1024, 7, 22, 0, NA,       344.00,      2333.38,       334.25,       325.00,        17.98,         2.95,       320.00,        78.18,         5.96,         1.70,     22818.50,         4.51,        17.21,         0.03,         0.00,         0.00,        35.25,         0.00
pgain_kernel_pim__k1_Tahiti1, 2576, 13854, 0, {  22016       1       1}, {  256     1     1},         0.46474, 1024, 7, 22, 0, NA,       344.00,      2333.34,       334.25,       325.00,        17.97,         2.94,       320.00,        78.18,         5.97,         1.71,     22836.12,        10.14,        14.34,         0.04,         0.00,         0.00,        42.09,         0.00
